SourceID,ProductLine,Category,ItemNumber,ItemType,SeriesName,Series ID,Description,FDE SKU,Dimensions,Status,ComponentsQTY,Color,ItemColorSwatch,Exclusive Flag,Outlet Flag,Tag Type,QR1,QR2,Product Feature 1,Product Feature 2,Product Feature 3,Product Feature 4,Product Feature 5,Empty 10,Configuration 1,Configuration 2,SeriesMainImage,LoadDT
403274,Stationary,Sectional,10201S1,Kit,Lyndeboro,10201,3-Piece Sectional,APK-10201-S3,"93""W x 93""D x 39""H",Current,"1020177,1;1020164,1;1020165,1",Wicker,10201-SWATCH-BODY-A-500,1.0,,Front,https://www.ashleyfurniture.com/p/lyndeboro_3-piece_sectional/APK-10201-3S.html,https://www.ashleyfurniture.com/p/lyndeboro_3-piece_sectional/APK-10201-3S.html,Measure-Up,Modular,Reversible-Cushions,Toss-Pillows-Included,,,,,10201-64-46(3)-77-65-08-A3000283,2025-10-21 09:00:48
403276,Stationary,Sectional,10201S2,Kit,Lyndeboro,10201,4-Piece Sectional,APK-10201-S4,"132""W x 93""D x 39""H",Current,"1020177,1;1020164,1;1020165,1;1020146,1",Wicker,10201-SWATCH-BODY-A-500,1.0,,Front,https://www.ashleyfurniture.com/p/lyndeboro_4-piece_sectional/APK-10201-4S.html,https://www.ashleyfurniture.com/p/lyndeboro_4-piece_sectional/APK-10201-4S.html,Measure-Up,Modular,Reversible-Cushions,Toss-Pillows-Included,,,,,10201-64-46(3)-77-65-08-A3000283,2025-10-21 09:00:48
403278,Stationary,Sectional,10201S3,Kit,Lyndeboro,10201,5-Piece Sectional,APK-10201-S5,"132""W x 132""D x 39""H",Current,"1020177,1;1020164,1;1020165,1;1020146,2",Wicker,10201-SWATCH,1.0,,Front,https://www.ashleyfurniture.com/p/lyndeboro_5-piece_sectional/APK-10201-S5.html,https://www.ashleyfurniture.com/p/lyndeboro_5-piece_sectional/APK-10201-S5.html,Measure-Up,Modular,Reversible-Cushions,Toss-Pillows-Included,,,,,10201-64-46(3)-77-65-08-A3000283,2025-10-21 09:00:48
443741,Stationary,Sectional,10201S4,Kit,Lyndeboro,10201,2-Piece Loveseat,APK-10201-LOVE,"98""W x 44""D x 39""H",Current,"1020164,1;1020165,1",Wicker,10201-SWATCH,1.0,,Front,https://www.ashleyfurniture.com/p/lyndeboro_2-piece_loveseat/APK-10201-S2.html,https://www.ashleyfurniture.com/p/lyndeboro_2-piece_loveseat/APK-10201-S2.html,Measure-Up,Modular,Reversible-Cushions,Toss-Pillows-Included,,,1.0,A,10201-64-46(3)-77-65-08-A3000283,2025-10-21 09:00:48
443743,Stationary,Sectional,10201S5,Kit,Lyndeboro,10201,3-Piece Sofa,APK-10201-3PSOFA,"137""W x 44""D x 39""H",Current,"1020146,1;1020164,1;1020165,1",Wicker,10201-SWATCH,1.0,,Front,https://www.ashleyfurniture.com/p/lyndeboro_3-piece_sofa/APK-10201-S3.html,https://www.ashleyfurniture.com/p/lyndeboro_3-piece_sofa/APK-10201-S3.html,Measure-Up,Modular,Reversible-Cushions,Toss-Pillows-Included,,,,,10201-64-46(3)-77-65-08-A3000283,2025-10-21 09:00:48
586171,Stationary,Sectional,10201S6,Kit,Lyndeboro,10201,4-Piece Sectional Sofa,APK-10201-4PSOFA,"176""W x 44""D x 39""H",Current,"1020146,2;1020164,1;1020165,1",Wicker,10201-SWATCH-BODY-A-500,1.0,,Front,https://www.ashleyfurniture.com/p/lyndeboro_4-piece_sectional_sofa/APK-10201-S4.html,https://www.ashleyfurniture.com/p/lyndeboro_4-piece_sectional_sofa/APK-10201-S4.html,Measure-Up,Modular,Reversible-Cushions,Toss-Pillows-Included,,,,,10201-64-46(3)-77-65-08-A3000283,2025-10-21 09:00:48
412878,Stationary,Sectional,10202S1,Kit,Lyndeboro,10202,4-Piece Sectional,APK-10202-S4,"132""W x 93""D x 39""H",Current,"1020246,1;1020264,1;1020265,1;1020277,1",Natural,10202-SWATCH-BODY-A-500,1.0,,Front,https://www.ashleyfurniture.com/p/lyndeboro_4-piece_sectional/APK-10202-4S.html,https://www.ashleyfurniture.com/p/lyndeboro_4-piece_sectional/APK-10202-4S.html,Measure-Up,Modular,Reversible-Cushions,,,,,,10202-64-46(3)-77-65-08-T965-NO-CHAIR,2025-10-21 09:00:48
412880,Stationary,Sectional,10202S2,Kit,Lyndeboro,10202,5-Piece Sectional,APK-10202-S5,"132""W x 132""D x 39""H",Current,"1020246,2;1020264,1;1020265,1;1020277,1",Natural,10202-SWATCH-BODY-A-500,1.0,,Front,https://www.ashleyfurniture.com/p/lyndeboro_5-piece_sectional/APK-10202-S5.html,https://www.ashleyfurniture.com/p/lyndeboro_5-piece_sectional/APK-10202-S5.html,Measure-Up,Modular,Reversible-Cushions,,,,,,10202-64-46(3)-77-65-08-T965-NO-CHAIR,2025-10-21 09:00:48
412883,Stationary,Sectional,10202S3,Kit,Lyndeboro,10202,2-Piece Loveseat,APK-10202-LOVE,"98""W x 44""D x 39""H",Current,"1020264,1;1020265,1",Natural,10202-SWATCH-BODY-A-500,1.0,,Front,https://www.ashleyfurniture.com/p/lyndeboro_2-piece_loveseat/APK-10202-S2.html,https://www.ashleyfurniture.com/p/lyndeboro_2-piece_loveseat/APK-10202-S2.html,Measure-Up,Modular,Reversible-Cushions,,,,1.0,A,10202-64-46(3)-77-65-08-T965-NO-CHAIR,2025-10-21 09:00:48
412885,Stationary,Sectional,10202S4,Kit,Lyndeboro,10202,3-Piece Sofa,APK-10202-3PSOFA,"137""W x 44""D x 39""H",Current,"1020246,1;1020264,1;1020265,1",Natural,10202-SWATCH-BODY-A-500,1.0,,Front,https://www.ashleyfurniture.com/p/lyndeboro_3-piece_sofa/APK-10202-S3.html,https://www.ashleyfurniture.com/p/lyndeboro_3-piece_sofa/APK-10202-S3.html,Measure-Up,Modular,Reversible-Cushions,,,,,,10202-64-46(3)-77-65-08-T965-NO-CHAIR,2025-10-21 09:00:48
443745,Stationary,Sectional,10202S5,Kit,Lyndeboro,10202,3-Piece Sectional,APK-10202-S3,"93""W x 93""D x 39""H",Current,"1020264,1;1020265,1;1020277,1",Natural,10202-SWATCH-BODY-A-500,1.0,,Front,,,Measure-Up,Modular,Reversible-Cushions,,,,,,10202-64-46(3)-77-65-08-T965-NO-CHAIR,2025-10-21 09:00:48
525391,Motion,Sectional,10604S1,Kit,Dunbarton,,5-Piece Reclining Sectional,,"117""W x 115""D x 41""H",Discontinued,"1060417,1;1060440,1;1060446,2;1060477,1",Cocoa,10604-BODY-SWATCH-500,0.0,,Front,,,Measure-Up,,,,,,,,10604-40-57-46-77-46-17-OPEN,2025-10-21 09:00:48
624371,Motion,Sectional,10604S3,Kit,Dunbarton,,3-Piece Reclining Sectional,,"93""W x 62""D x 40""H",Discontinued,"1060417,1;1060440,1;1060457,1",Cocoa,10604-BODY-SWATCH-500,0.0,,Front,https://www.ashleyfurniture.com/p/dunbarton_3-piece_reclining_sectional/APK-10604-3P.html,https://www.ashleyfurniture.com/p/dunbarton_3-piece_reclining_sectional/APK-10604-3P.html,,,,,,,,,10604-40-57-46-77-46-17-OPEN,2025-10-21 09:00:48
397258,Stationary,Sectional,11001S1,Kit,Keener,11001,5-Piece Sectional with Chaise,APK-11001-R5,"132""W x 133""D x 39""H",Current,"1100116,1;1100134,1;1100146,1;1100156,1;1100177,1",Ash,11001-BODY-SWATCH-500,1.0,,Front,https://www.ashleyfurniture.com/p/keener_5-piece_sectional_with_chaise/APK-11001-L5.html,https://www.ashleyfurniture.com/p/keener_5-piece_sectional_with_chaise/APK-11001-L5.html,Measure-Up,Reversible-Cushions,Toss-Pillows-Included,,,,,,11001-55-46-77-34-17-08-T944-2,2025-10-21 09:00:48
619919,Stationary,Sectional,11001S10,Kit,Keener,11001,4-Piece Sectional,APK-11001-4S,"126""W x 100""D x 39""H",Current,"1100146,1;1100155,1;1100156,1;1100177,1",Ash,11001-SWATCH-BODY-A-500,1.0,,Front,https://www.ashleyfurniture.com/p/keener_4-piece_sectional/11001S10.html,https://www.ashleyfurniture.com/p/keener_4-piece_sectional/11001S10.html,Measure-Up,Reversible-Cushions,,,,,,,11001-55-46-77-34-17-08-T944-2,2025-10-21 09:00:48
619921,Stationary,Sectional,11001S11,Kit,Keener,11001,5-Piece Sectional,APK-11001-5S,"126""W x 126""D x 39""H",Current,"1100146,2;1100155,1;1100156,1;1100177,1",Ash,11001-SWATCH-BODY-A-500,1.0,,Front,https://www.ashleyfurniture.com/p/keener_5-piece_sectional/11001S11.html,https://www.ashleyfurniture.com/p/keener_5-piece_sectional/11001S11.html,Measure-Up,Reversible-Cushions,,,,,,,11001-55-46-77-34-17-08-T944-2,2025-10-21 09:00:48
397266,Stationary,Sectional,11001S2,Kit,Keener,11001,5-Piece Sectional with Chaise,APK-11001-S5,"132""W x 133""D x 39""H",Current,"1100117,1;1100134,1;1100146,1;1100155,1;1100177,1",Ash,11001-BODY-SWATCH-500,1.0,,Front,https://www.ashleyfurniture.com/p/keener_5-piece_sectional_with_chaise/APK-11001-R5.html,https://www.ashleyfurniture.com/p/keener_5-piece_sectional_with_chaise/APK-11001-R5.html,Measure-Up,Reversible-Cushions,Toss-Pillows-Included,,,,,,11001-55-46-77-34-17-08-T944-2,2025-10-21 09:00:48
397268,Stationary,Sectional,11001S3,Kit,Keener,11001,4-Piece Sectional with Chaise,APK-11001-R4,"130""W x 100""D x 39""H",Current,"1100116,1;1100134,1;1100156,1;1100177,1",Ash,11001-BODY-SWATCH-500,1.0,,Front,https://www.ashleyfurniture.com/p/keener_4-piece_sectional_with_chaise/APK-11001-L4.html,https://www.ashleyfurniture.com/p/keener_4-piece_sectional_with_chaise/APK-11001-L4.html,Measure-Up,Reversible-Cushions,Toss-Pillows-Included,,,,,,11001-55-46-77-34-17-08-T944-2,2025-10-21 09:00:48
397270,Stationary,Sectional,11001S4,Kit,Keener,11001,4-Piece Sectional with Chaise,APK-11001-S4,"130""W x 100""D x 39""H",Current,"1100117,1;1100134,1;1100155,1;1100177,1",Ash,11001-BODY-SWATCH-500,1.0,,Front,https://www.ashleyfurniture.com/p/keener_4-piece_sectional_with_chaise/APK-11001-R4.html,https://www.ashleyfurniture.com/p/keener_4-piece_sectional_with_chaise/APK-11001-R4.html,Measure-Up,Reversible-Cushions,Toss-Pillows-Included,,,,,,11001-55-46-77-34-17-08-T944-2,2025-10-21 09:00:48
397272,Stationary,Sectional,11001S5,Kit,Keener,11001,2-Piece Sectional with Chaise,APK-11001-R2,"98""W x 67""D x 39""H",Current,"1100116,1;1100156,1",Ash,11001-BODY-SWATCH-500,1.0,,Front,https://www.ashleyfurniture.com/p/keener_2-piece_sectional_with_chaise/APK-11001-L2.html,https://www.ashleyfurniture.com/p/keener_2-piece_sectional_with_chaise/APK-11001-L2.html,Measure-Up,Reversible-Cushions,Toss-Pillows-Included,,,,1.0,A,11001-55-46-77-34-17-08-T944-2,2025-10-21 09:00:48
397274,Stationary,Sectional,11001S6,Kit,Keener,11001,2-Piece Sectional with Chaise,APK-11001-S2,"98""W x 67""D x 39""H",Current,"1100117,1;1100155,1",Ash,11001-BODY-SWATCH-500,1.0,,Front,https://www.ashleyfurniture.com/p/keener_2-piece_sectional_with_chaise/APK-11001-R2.html,https://www.ashleyfurniture.com/p/keener_2-piece_sectional_with_chaise/APK-11001-R2.html,Measure-Up,Reversible-Cushions,Toss-Pillows-Included,,,,,,11001-55-46-77-34-17-08-T944-2,2025-10-21 09:00:48
397276,Stationary,Sectional,11001S7,Kit,Keener,11001,3-Piece Sectional with Chaise,APK-11001-R3,"124""W x 67""D x 39""H",Current,"1100116,1;1100146,1;1100156,1",Ash,11001-BODY-SWATCH-500,1.0,,Front,https://www.ashleyfurniture.com/p/keener_3-piece_sectional_with_chaise/APK-11001-L3.html,https://www.ashleyfurniture.com/p/keener_3-piece_sectional_with_chaise/APK-11001-L3.html,Measure-Up,Reversible-Cushions,Toss-Pillows-Included,,,,,,11001-55-46-77-34-17-08-T944-2,2025-10-21 09:00:48
397278,Stationary,Sectional,11001S8,Kit,Keener,11001,3-Piece Sectional with Chaise,APK-11001-S3,"124""W x 67""D x 39""H",Current,"1100117,1;1100146,1;1100155,1",Ash,11001-BODY-SWATCH-500,1.0,,Front,https://www.ashleyfurniture.com/p/keener_3-piece_sectional_with_chaise/APK-11001-R3.html,https://www.ashleyfurniture.com/p/keener_3-piece_sectional_with_chaise/APK-11001-R3.html,Measure-Up,Reversible-Cushions,Toss-Pillows-Included,,,,,,11001-55-46-77-34-17-08-T944-2,2025-10-21 09:00:48
586158,Stationary,Sectional,11001S9,Kit,Keener,11001,3-Piece Sectional,APK-11001-3S,"100""W x 100""D x 39""H",Current,"1100155,1;1100156,1;1100177,1",Ash,11001-BODY-SWATCH-500,1.0,,Front,https://www.ashleyfurniture.com/p/keener_3-piece_sectional/APK-11001-S3.html,https://www.ashleyfurniture.com/p/keener_3-piece_sectional/APK-11001-S3.html,Measure-Up,Reversible-Cushions,Toss-Pillows-Included,,,,,,11001-55-46-77-34-17-08-T944-2,2025-10-21 09:00:48
153099,Stationary,Sectional,11102S1,Kit,Baskove,11102,4-Piece Sectional with Chaise,APK-11102-R4,"142""W x 109""D x 36""H",Current,"1110216,1;1110234,1;1110256,1;1110277,1",Auburn,11102-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/baskove_4-piece_sectional_with_chaise/APK-11102-L4.html,https://www.ashleyfurniture.com/p/baskove_4-piece_sectional_with_chaise/APK-11102-L4.html,Removeable-Seat-Cushion,,,,,,,,11102-55-34-77-17-T245-PILLOW,2025-10-21 09:00:48
153101,Stationary,Sectional,11102S2,Kit,Baskove,11102,4-Piece Sectional with Chaise,APK-11102-S4,"142""W x 109""D x 36""H",Current,"1110217,1;1110234,1;1110255,1;1110277,1",Auburn,11102-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/baskove_4-piece_sectional_with_chaise/APK-11102-R4.html,https://www.ashleyfurniture.com/p/baskove_4-piece_sectional_with_chaise/APK-11102-R4.html,Removeable-Seat-Cushion,,,,,,,,11102-55-34-77-17-T245-PILLOW,2025-10-21 09:00:48
207426,Stationary,Sectional,11102S3,Kit,Baskove,11102,2-Piece Sectional with Chaise,APK-11102-S2,"110""W x 72""D x 36""H",Current,"1110217,1;1110255,1",Auburn,11102-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/baskove_2-piece_sectional_with_chaise/APK-11102-R2.html,https://www.ashleyfurniture.com/p/baskove_2-piece_sectional_with_chaise/APK-11102-R2.html,Removeable-Seat-Cushion,,,,,,1.0,A,11102-55-34-77-17-T245-PILLOW,2025-10-21 09:00:48
207428,Stationary,Sectional,11102S4,Kit,Baskove,11102,2-Piece Sectional with Chaise,APK-11102-R2,"110""W x 72""D x 36""H",Current,"1110216,1;1110256,1",Auburn,11102-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/baskove_2-piece_sectional_with_chaise/APK-11102-L2.html,https://www.ashleyfurniture.com/p/baskove_2-piece_sectional_with_chaise/APK-11102-L2.html,Removeable-Seat-Cushion,,,,,,,,11102-55-34-77-17-T245-PILLOW,2025-10-21 09:00:48
619924,Stationary,Sectional,11102S5,Kit,Baskove,11102,3-Piece Sectional,APK-11102-S3,"100""W x 100""D x 39""H",Current,"1110255,1;1110256,1;1110277,1",Auburn,11102-SWATCH-BODY-A-500,0.0,,Front,https://www.ashleyfurniture.com/p/baskove_3-piece_sectional/11102S5.html,https://www.ashleyfurniture.com/p/baskove_3-piece_sectional/11102S5.html,Removeable-Seat-Cushion,,,,,,,,11102-55-34-77-17-T245-PILLOW,2025-10-21 09:00:48
789016,Stationary,Sectional,11199S1,Kit,Baskove,,2-Piece Sectional with Chaise,,"109""W x 73""D x 36""H",Discontinued,"1119917,1;1119955,1",Bisque,,1.0,,Front,https://www.ashleyfurniture.com/p/baskove_2-piece_sectional_with_chaise/11199S1.html,https://www.ashleyfurniture.com/p/baskove_2-piece_sectional_with_chaise/11199S1.html,Removeable-Seat-Cushion,,,,,,1.0,A,11199-55-17,2025-10-21 09:00:48
397250,Stationary,Sectional,11902S1,Kit,Ambrielle,11902,2-Piece Sectional,APK-11902-R2,"94""W x 93""D x 39""H",Current,"1190248,1;1190256,1",Gunmetal,11902-BODY-SWATCH,0.0,,Front,https://www.ashleyfurniture.com/p/ambrielle_2-piece_sectional/APK-11902-L2.html,https://www.ashleyfurniture.com/p/ambrielle_2-piece_sectional/APK-11902-L2.html,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,1.0,A,11902-55-46-49-08-T832-6,2025-10-21 09:00:48
397252,Stationary,Sectional,11902S2,Kit,Ambrielle,11902,2-Piece Sectional,APK-11902-S2,"94""W x 93""D x 39""H",Current,"1190249,1;1190255,1",Gunmetal,11902-BODY-SWATCH,0.0,,Front,https://www.ashleyfurniture.com/p/ambrielle_2-piece_sectional/APK-11902-R2.html,https://www.ashleyfurniture.com/p/ambrielle_2-piece_sectional/APK-11902-R2.html,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,11902-55-46-49-08-T832-6,2025-10-21 09:00:48
397254,Stationary,Sectional,11902S3,Kit,Ambrielle,11902,3-Piece Sectional,APK-11902-R3,"118""W x 93""D x 39""H",Current,"1190246,1;1190248,1;1190256,1",Gunmetal,11902-BODY-SWATCH,0.0,,Front,https://www.ashleyfurniture.com/p/ambrielle_3-piece_sectional/APK-11902-L3.html,https://www.ashleyfurniture.com/p/ambrielle_3-piece_sectional/APK-11902-L3.html,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,11902-55-46-49-08-T832-6,2025-10-21 09:00:48
397256,Stationary,Sectional,11902S4,Kit,Ambrielle,11902,3-Piece Sectional,APK-11902-S3,"118""W x 93""D x 39""H",Current,"1190246,1;1190249,1;1190255,1",Gunmetal,11902-BODY-SWATCH,0.0,,Front,https://www.ashleyfurniture.com/p/ambrielle_3-piece_sectional/APK-11902-R3.html,https://www.ashleyfurniture.com/p/ambrielle_3-piece_sectional/APK-11902-R3.html,Measure-Up,Removeable-Seat-Cushion,Toss-Pillows-Included,,,,,,11902-55-46-49-08-T832-6,2025-10-21 09:00:48
466428,Stationary,Sectional,12020S1,Kit,Bladen,12020,2-Piece Sectional,APK-12020-S2,"93""W x 94""D x 38""H",Current,"1202055,1;1202067,1",Coffee,12020-SWATCH-BODY-A-500,0.0,Outlet,Front,https://www.ashleyfurniture.com/p/bladen_2-piece_sectional/APK-12020-2R.html,https://www.ashleyfurniture.com/p/bladen_2-piece_sectional/APK-12020-2R.html,Removeable-Seat-Cushion,,,,,,1.0,B,12020-55-46-67-08-T592-AHS-PILLOW,2025-10-21 09:00:48
466430,Stationary,Sectional,12020S2,Kit,Bladen,12020,2-Piece Sectional,APK-12020-R2,"93""W x 94""D x 38""H",Current,"1202056,1;1202066,1",Coffee,12020-SWATCH-BODY-A-500,0.0,Outlet,Front,https://www.ashleyfurniture.com/p/bladen_2-piece_sectional/APK-12020-2L.html,https://www.ashleyfurniture.com/p/bladen_2-piece_sectional/APK-12020-2L.html,Removeable-Seat-Cushion,,,,,,,,12020-55-46-67-08-T592-AHS-PILLOW,2025-10-21 09:00:48
466432,Stationary,Sectional,12020S3,Kit,Bladen,12020,3-Piece Sectional,APK-12020-S3,"118""W x 93""D x 38""H",Current,"1202046,1;1202055,1;1202067,1",Coffee,12020-SWATCH-BODY-A-500,0.0,Outlet,Front,https://www.ashleyfurniture.com/p/bladen_3-piece_sectional/APK-12020-3R.html,https://www.ashleyfurniture.com/p/bladen_3-piece_sectional/APK-12020-3R.html,Removeable-Seat-Cushion,,,,,,,,12020-55-46-67-08-T592-AHS-PILLOW,2025-10-21 09:00:48
466434,Stationary,Sectional,12020S4,Kit,Bladen,12020,3-Piece Sectional,APK-12020-R3,"118""W x 93""D x 38""H",Current,"1202046,1;1202056,1;1202066,1",Coffee,12020-SWATCH-BODY-A-500,0.0,Outlet,Front,https://www.ashleyfurniture.com/p/bladen_3-piece_sectional/APK-12020-3L.html,https://www.ashleyfurniture.com/p/bladen_3-piece_sectional/APK-12020-3L.html,Removeable-Seat-Cushion,,,,,,,,12020-55-46-67-08-T592-AHS-PILLOW,2025-10-21 09:00:48
466436,Stationary,Sectional,12021S1,Kit,Bladen,12021,2-Piece Sectional,APK-12021-S2,"93""W x 94""D x 38""H",Current,"1202155,1;1202167,1",Slate,12021-SWATCH-BODY-A-500,0.0,Outlet,Front,https://www.ashleyfurniture.com/p/bladen_2-piece_sectional/APK-12021-2R.html,https://www.ashleyfurniture.com/p/bladen_2-piece_sectional/APK-12021-2R.html,Removeable-Seat-Cushion,,,,,,1.0,B,12021-55-46-67-08-T592-AHS,2025-10-21 09:00:48
466438,Stationary,Sectional,12021S2,Kit,Bladen,12021,2-Piece Sectional,APK-12021-R2,"93""W x 94""D x 38""H",Current,"1202156,1;1202166,1",Slate,12021-SWATCH-BODY-A-500,0.0,Outlet,Front,https://www.ashleyfurniture.com/p/bladen_2-piece_sectional/APK-12021-2L.html,https://www.ashleyfurniture.com/p/bladen_2-piece_sectional/APK-12021-2L.html,Removeable-Seat-Cushion,,,,,,,,12021-55-46-67-08-T592-AHS,2025-10-21 09:00:48
466440,Stationary,Sectional,12021S3,Kit,Bladen,12021,3-Piece Sectional,APK-12021-S3,"118""W x 93""D x 38""H",Current,"1202146,1;1202155,1;1202167,1",Slate,12021-SWATCH-BODY-A-500,0.0,Outlet,Front,https://www.ashleyfurniture.com/p/bladen_3-piece_sectional/APK-12021-3R.html,https://www.ashleyfurniture.com/p/bladen_3-piece_sectional/APK-12021-3R.html,Removeable-Seat-Cushion,,,,,,,,12021-55-46-67-08-T592-AHS,2025-10-21 09:00:48
466442,Stationary,Sectional,12021S4,Kit,Bladen,12021,3-Piece Sectional,APK-12021-R3,"118""W x 93""D x 38""H",Current,"1202146,1;1202156,1;1202166,1",Slate,12021-SWATCH-BODY-A-500,0.0,Outlet,Front,https://www.ashleyfurniture.com/p/bladen_3-piece_sectional/APK-12021-3L.html,https://www.ashleyfurniture.com/p/bladen_3-piece_sectional/APK-12021-3L.html,Removeable-Seat-Cushion,,,,,,,,12021-55-46-67-08-T592-AHS,2025-10-21 09:00:48
153161,Stationary,Sectional,12404S1,Kit,Carnaby,12404,5-Piece Sectional with Chaise,APK-12404-R5,"134""W x 131""D x 39""H",Current,"1240416,1;1240434,1;1240446,1;1240456,1;1240477,1",Linen,12404-SWATCH-BODY-A-500,1.0,,Front,https://www.ashleyfurniture.com/p/carnaby_5-piece_sectional_with_chaise/APK-12404-L5.html,https://www.ashleyfurniture.com/p/carnaby_5-piece_sectional_with_chaise/APK-12404-L5.html,Measure-Up,Toss-Pillows-Included,,,,,,,12404-55-46-77-34-17-08-T457,2025-10-21 09:00:48
642793,Stationary,Sectional,12404S10,Kit,Carnaby,12404,3-Piece Sectional,APK-12404-S3,"125""W x 67""D x 39""H",Current,"1240417,1;1240446,1;1240455,1",Linen,12404-SWATCH-BODY-A-500.,1.0,,Front,https://www.ashleyfurniture.com/p/carnaby_3-piece_sectional/12404S10.html,https://www.ashleyfurniture.com/p/carnaby_3-piece_sectional/12404S10.html,,,,,,,,,12404-55-46-77-34-17-08-T457,2025-10-21 09:00:48
153163,Stationary,Sectional,12404S2,Kit,Carnaby,12404,5-Piece Sectional with Chaise,APK-12404-S5,"134""W x 131""D x 39""H",Current,"1240417,1;1240434,1;1240446,1;1240455,1;1240477,1",Linen,12404-SWATCH-BODY-A-500,1.0,,Front,https://www.ashleyfurniture.com/p/carnaby_5-piece_sectional_with_chaise/APK-12404-R5.html,https://www.ashleyfurniture.com/p/carnaby_5-piece_sectional_with_chaise/APK-12404-R5.html,Measure-Up,Toss-Pillows-Included,,,,,,,12404-55-46-77-34-17-08-T457,2025-10-21 09:00:48
156548,Stationary,Sectional,12404S3,Kit,Carnaby,12404,2-Piece Sectional with Chaise,APK-12404-R2,"100""W x 67""D x 39""H",Current,"1240416,1;1240456,1",Linen,12404-SWATCH-BODY-A-500,1.0,,Front,https://www.ashleyfurniture.com/p/carnaby_2-piece_sectional_with_chaise/APK-12404-L2.html,https://www.ashleyfurniture.com/p/carnaby_2-piece_sectional_with_chaise/APK-12404-L2.html,Measure-Up,Toss-Pillows-Included,,,,,1.0,A,12404-55-46-77-34-17-08-T457,2025-10-21 09:00:48
